user_id,age_category,Category 01,Category 02,Category 03,Category 04,Category 05,Category 06,Category 07,Category 08,Category 09,Category 10,Category 11,Category 12,Category 13,Category 14,Category 15,Category 16,Category 17,Category 18,Category 19,Category 20,ads_activity,surf_depth,primary_device,cloud_usage
c32a-55906a6eecaf61560daf-fdc57833,4,8.0,4.0,8.0,19.0,4.0,12.0,6.0,0.0,12.0,8.0,4.0,12.0,35.0,5.0,15.0,4.0,12.0,2.0,14.0,14.0,умеренно,поверхностно,ПК,True
c32a-f9bd8491d4a0fa77c845-96d823ba,4,12.0,11.0,8.0,7.0,9.0,17.0,13.0,15.0,13.0,7.0,8.0,14.0,0.0,7.0,5.0,3.0,14.0,10.0,12.0,9.0,редко,поверхностно,смартфон,False
c32c-b50c9e13d1fabedd9f41-fe495821,2,5.0,19.0,13.0,0.0,26.0,9.0,8.0,11.0,11.0,2.0,23.0,5.0,8.0,9.0,1.0,14.0,3.0,10.0,2.0,5.0,часто,средне,смартфон,True
c336-d6d507d4256a6a7b9f2c-caea34e8,3,8.0,12.0,0.0,8.0,3.0,13.0,4.0,12.0,1.0,6.0,11.0,8.0,3.0,10.0,5.0,9.0,6.0,3.0,6.0,9.0,часто,поверхностно,ПК,False
c33a-5f678e4acd07887bdc9c-88b2c8fe,4,15.0,4.0,24.0,4.0,23.0,2.0,8.0,13.0,21.0,2.0,20.0,0.0,17.0,7.0,10.0,12.0,11.0,14.0,5.0,13.0,редко,поверхностно,смартфон,True
c34a-801b67cb2694b05a59ff-ab77efb2,0,5.0,4.0,2.0,15.0,6.0,10.0,4.0,10.0,0.0,5.0,8.0,12.0,0.0,2.0,2.0,0.0,0.0,5.0,6.0,5.0,часто,поверхностно,смартфон,False
c356-61d0ff913426098c4479-7aa965df,2,27.0,12.0,25.0,0.0,13.0,4.0,20.0,14.0,4.0,17.0,1.0,5.0,10.0,6.0,19.0,7.0,11.0,4.0,5.0,20.0,часто,поверхностно,ПК,True
c362-2438d311c0f127488dea-6dba376c,2,0.0,7.0,5.0,3.0,9.0,8.0,6.0,7.0,5.0,8.0,6.0,9.0,6.0,8.0,3.0,7.0,8.0,4.0,2.0,0.0,очень редко,поверхностно,смартфон,True
c376-2fcc70dbce434a36d17a-43a4ed71,3,9.0,12.0,0.0,10.0,4.0,11.0,8.0,10.0,14.0,7.0,3.0,9.0,9.0,7.0,12.0,8.0,8.0,8.0,9.0,6.0,умеренно,глубоко,ПК,True
c379-4d019867d0cc3e5b8dcd-e89d9258,4,12.0,4.0,3.0,0.0,10.0,4.0,5.0,11.0,4.0,6.0,4.0,5.0,4.0,8.0,0.0,8.0,11.0,5.0,0.0,7.0,редко,поверхностно,смартфон,True
c382-3c8cf8169e257cddd967-8b685da4,0,24.0,24.0,31.0,8.0,9.0,12.0,22.0,8.0,13.0,16.0,9.0,18.0,0.0,17.0,7.0,10.0,17.0,25.0,12.0,7.0,редко,поверхностно,смартфон,False
c3a6-5a5b2378dd62a53ff59a-599b5c3a,2,3.0,7.0,1.0,2.0,10.0,8.0,5.0,11.0,4.0,4.0,10.0,10.0,4.0,12.0,3.0,5.0,4.0,3.0,0.0,9.0,редко,средне,смартфон,True
c3ac-6606e5a3a869e5b93c2c-8c8ef1cc,1,14.0,17.0,0.0,10.0,12.0,17.0,6.0,15.0,12.0,10.0,12.0,15.0,4.0,19.0,14.0,13.0,11.0,14.0,11.0,15.0,умеренно,средне,ПК,True
c3be-ae9ac6b9363275b6d3d7-00476c72,4,7.0,4.0,10.0,4.0,8.0,0.0,3.0,11.0,13.0,3.0,0.0,9.0,17.0,0.0,1.0,4.0,12.0,8.0,3.0,6.0,очень редко,поверхностно,ПК,True
c3c9-de2bb056dfc8b5f40afd-425278d4,1,11.0,11.0,4.0,2.0,2.0,9.0,8.0,0.0,7.0,8.0,3.0,13.0,5.0,6.0,3.0,0.0,5.0,1.0,7.0,11.0,очень редко,средне,смартфон,True
c3cc-7f2e7862b861d84fcb6c-4eb26026,2,6.0,3.0,22.0,4.0,12.0,6.0,5.0,8.0,3.0,1.0,9.0,9.0,5.0,2.0,3.0,14.0,3.0,5.0,9.0,0.0,умеренно,средне,ноутбук,True
c3ec-0eaa49b3e928b815d707-220ae96b,3,8.0,9.0,7.0,8.0,7.0,12.0,1.0,8.0,7.0,5.0,3.0,8.0,0.0,8.0,6.0,10.0,10.0,7.0,5.0,3.0,часто,поверхностно,смартфон,True
c402-2fdd9478fb13aed8b27a-22168766,3,8.0,2.0,8.0,9.0,9.0,12.0,1.0,9.0,7.0,16.0,4.0,9.0,0.0,5.0,8.0,9.0,10.0,8.0,9.0,4.0,умеренно,средне,ноутбук,False
c404-2de0c49a364a6eeed6de-eb7ef681,0,0.0,15.0,3.0,15.0,16.0,8.0,2.0,6.0,0.0,8.0,5.0,13.0,17.0,3.0,8.0,8.0,8.0,12.0,9.0,7.0,умеренно,поверхностно,смартфон,True
c404-a066a3f6874b3a5fa776-18d91fcd,2,15.0,20.0,21.0,11.0,9.0,1.0,14.0,10.0,14.0,19.0,17.0,12.0,9.0,0.0,19.0,12.0,4.0,15.0,18.0,21.0,умеренно,средне,ноутбук,True
c409-20b8c6da87c0a86b81a2-243515fb,3,19.0,21.0,0.0,13.0,24.0,19.0,26.0,17.0,20.0,26.0,15.0,19.0,13.0,29.0,23.0,27.0,26.0,17.0,13.0,14.0,умеренно,средне,смартфон,True
c41b-b856787c7382f0e6196c-bb196c96,1,8.0,7.0,0.0,2.0,11.0,14.0,10.0,5.0,11.0,6.0,4.0,10.0,7.0,12.0,12.0,0.0,2.0,0.0,0.0,16.0,редко,поверхностно,смартфон,False
c423-f3038d33dea76f2190e9-b8afac34,0,13.0,15.0,14.0,17.0,2.0,16.0,11.0,0.0,13.0,1.0,4.0,35.0,0.0,30.0,21.0,9.0,6.0,29.0,25.0,16.0,редко,глубоко,планшет,True
c424-9dfcc0eab2b1b68c5b2e-7b108f6d,3,13.0,4.0,38.0,9.0,16.0,15.0,12.0,0.0,10.0,8.0,3.0,0.0,25.0,5.0,5.0,16.0,9.0,6.0,13.0,5.0,часто,средне,ПК,True
c425-7a1d3589eebe493faa95-0980f9c3,4,27.0,7.0,22.0,8.0,14.0,13.0,12.0,14.0,8.0,13.0,10.0,11.0,5.0,0.0,4.0,7.0,9.0,11.0,7.0,0.0,часто,средне,ПК,True
c42b-6e071fdad8cf6992eb7b-11e44935,2,6.0,9.0,16.0,5.0,11.0,16.0,25.0,7.0,8.0,5.0,6.0,16.0,1.0,27.0,3.0,12.0,0.0,9.0,10.0,3.0,умеренно,средне,смартфон,True
c439-48e174e8a471426a92bc-f5e6a113,4,17.0,6.0,10.0,1.0,16.0,5.0,0.0,2.0,2.0,1.0,5.0,0.0,3.0,3.0,12.0,6.0,11.0,15.0,3.0,6.0,очень редко,средне,смартфон,True
c455-aef515c38d0653674cee-48935733,4,1.0,10.0,0.0,10.0,9.0,9.0,15.0,5.0,7.0,9.0,5.0,5.0,21.0,12.0,13.0,0.0,14.0,3.0,12.0,14.0,редко,поверхностно,ПК,False
c464-372775706662a4dfd5f7-67463885,3,6.0,4.0,15.0,1.0,5.0,6.0,2.0,6.0,12.0,12.0,3.0,1.0,8.0,4.0,4.0,9.0,7.0,8.0,8.0,0.0,редко,глубоко,смартфон,False
c466-89d40271b2ed53b04bf6-2d1b2d36,1,8.0,8.0,0.0,12.0,17.0,16.0,10.0,22.0,10.0,10.0,12.0,9.0,6.0,11.0,4.0,6.0,10.0,14.0,6.0,7.0,умеренно,средне,смартфон,False
c469-75c41391dde116026e2f-b3fd02ed,0,4.0,0.0,9.0,5.0,9.0,5.0,7.0,6.0,2.0,0.0,0.0,8.0,7.0,3.0,0.0,3.0,4.0,12.0,10.0,7.0,часто,поверхностно,смартфон,True
c47f-59430616c124ee3040c8-3fd734da,2,11.0,2.0,10.0,5.0,5.0,3.0,11.0,7.0,0.0,5.0,1.0,7.0,9.0,0.0,9.0,0.0,4.0,2.0,8.0,3.0,часто,средне,смартфон,True
c48e-8974213195aa95712fe8-9032536e,4,0.0,8.0,15.0,17.0,17.0,15.0,7.0,11.0,9.0,16.0,0.0,10.0,49.0,1.0,8.0,13.0,12.0,13.0,18.0,8.0,часто,поверхностно,ПК,False
c490-156e9e860a1f864bf9d4-9c3418e7,1,7.0,13.0,0.0,3.0,8.0,17.0,5.0,10.0,10.0,9.0,4.0,13.0,0.0,9.0,7.0,7.0,3.0,5.0,11.0,12.0,умеренно,средне,планшет,True
c4b4-676adbf1f7c4563584bb-74cf973f,0,18.0,13.0,25.0,12.0,14.0,12.0,17.0,9.0,7.0,13.0,16.0,16.0,0.0,16.0,10.0,20.0,13.0,16.0,24.0,16.0,очень редко,средне,смартфон,True
c4df-e5ee3db9e5cc51854701-1c9cd16c,4,5.0,4.0,28.0,6.0,9.0,7.0,7.0,4.0,10.0,11.0,3.0,3.0,28.0,0.0,8.0,5.0,6.0,1.0,7.0,4.0,умеренно,поверхностно,ноутбук,False
c4e4-636c8f77010fc7bbef6d-ea9900f9,0,14.0,16.0,3.0,17.0,5.0,10.0,6.0,15.0,15.0,6.0,4.0,10.0,0.0,11.0,15.0,10.0,9.0,10.0,14.0,10.0,очень редко,средне,смартфон,False
c50f-7e470022268a200c1349-4e818209,2,5.0,12.0,8.0,9.0,0.0,0.0,9.0,8.0,6.0,32.0,8.0,11.0,4.0,6.0,15.0,16.0,4.0,5.0,9.0,19.0,умеренно,поверхностно,смартфон,True
c52e-8c738f94deb3d776b372-dcaa5ac7,0,3.0,2.0,9.0,9.0,21.0,10.0,1.0,18.0,8.0,12.0,6.0,8.0,18.0,6.0,0.0,5.0,12.0,17.0,14.0,21.0,очень редко,средне,смартфон,False
c55b-0eeaaf305c5bcb3157b6-6570cb41,2,13.0,12.0,0.0,12.0,14.0,17.0,9.0,13.0,11.0,8.0,12.0,16.0,1.0,15.0,13.0,8.0,8.0,5.0,6.0,12.0,умеренно,средне,ноутбук,True
c562-41d8ddbe295c4246b9a3-2b7ee923,2,12.0,8.0,5.0,7.0,1.0,10.0,10.0,20.0,6.0,16.0,5.0,3.0,0.0,9.0,17.0,5.0,2.0,13.0,14.0,9.0,умеренно,средне,смартфон,True
c567-99a0d6375ae8844795fd-8eec1494,3,16.0,17.0,0.0,10.0,12.0,9.0,18.0,13.0,9.0,11.0,12.0,14.0,15.0,15.0,10.0,17.0,14.0,8.0,12.0,5.0,редко,средне,ПК,False
c568-3c830ab9bbb96fb1e00c-bfa5f418,4,3.0,7.0,0.0,4.0,2.0,2.0,1.0,0.0,7.0,10.0,4.0,5.0,17.0,7.0,6.0,3.0,6.0,2.0,11.0,4.0,часто,поверхностно,ПК,True
c56c-c8a3be38b8b8ceb1b4a7-352c2987,1,3.0,6.0,0.0,16.0,10.0,4.0,3.0,13.0,2.0,7.0,7.0,8.0,8.0,17.0,4.0,4.0,11.0,13.0,7.0,16.0,умеренно,средне,ПК,False
c56d-0a1bad58430ecd226247-0de1110a,1,10.0,23.0,20.0,8.0,23.0,21.0,15.0,1.0,0.0,9.0,9.0,21.0,17.0,13.0,5.0,16.0,16.0,0.0,26.0,23.0,очень редко,средне,смартфон,True
c575-481266da29d5c2de3c28-23c96d9e,4,2.0,6.0,8.0,11.0,15.0,20.0,14.0,0.0,15.0,14.0,0.0,8.0,40.0,3.0,16.0,1.0,13.0,11.0,3.0,2.0,редко,средне,ПК,True
c57a-5a0ef955cee0ebe5b1ba-6bacef2b,4,14.0,1.0,18.0,2.0,7.0,5.0,8.0,7.0,3.0,1.0,6.0,6.0,8.0,4.0,8.0,2.0,6.0,13.0,0.0,3.0,редко,поверхностно,ПК,False
c5bd-6ab79d03d770b7c2d47c-c44c04df,2,23.0,9.0,27.0,8.0,9.0,9.0,22.0,8.0,0.0,23.0,2.0,3.0,5.0,16.0,25.0,15.0,4.0,6.0,20.0,30.0,редко,глубоко,смартфон,False
c5c2-2d8d70bfef9df6b63de4-3a56c36d,4,7.0,4.0,6.0,2.0,15.0,2.0,3.0,16.0,10.0,3.0,6.0,5.0,10.0,10.0,6.0,4.0,16.0,18.0,0.0,8.0,редко,средне,ПК,False
c5da-a20ef2368a4207b6e0f9-f7656bd5,4,7.0,3.0,4.0,6.0,16.0,23.0,18.0,4.0,16.0,11.0,6.0,21.0,42.0,7.0,11.0,0.0,22.0,11.0,11.0,20.0,умеренно,средне,ПК,True
c5de-403b9d994ddc6d5e9655-42ec3038,3,12.0,5.0,29.0,8.0,7.0,20.0,6.0,0.0,9.0,9.0,2.0,6.0,15.0,0.0,15.0,14.0,7.0,5.0,6.0,8.0,умеренно,поверхностно,смартфон,True
c5e6-28985dfb9703a378f6ca-1d314c3d,4,0.0,3.0,10.0,10.0,8.0,3.0,17.0,8.0,7.0,14.0,3.0,10.0,29.0,4.0,6.0,4.0,11.0,3.0,7.0,10.0,редко,поверхностно,смартфон,True
c5f5-2d2c52eea7926a60c345-e662acee,4,6.0,5.0,6.0,9.0,10.0,5.0,1.0,3.0,11.0,0.0,7.0,11.0,19.0,6.0,0.0,5.0,7.0,19.0,1.0,8.0,редко,средне,ноутбук,False
c604-5ddf3f2f49db7b745a1f-59a46b74,3,11.0,7.0,17.0,10.0,0.0,13.0,13.0,10.0,9.0,12.0,2.0,1.0,29.0,10.0,19.0,14.0,4.0,6.0,10.0,11.0,часто,средне,смартфон,False
c614-58894bda212322717339-7b99360c,0,15.0,7.0,12.0,19.0,9.0,11.0,17.0,14.0,8.0,14.0,6.0,20.0,0.0,9.0,5.0,6.0,8.0,13.0,9.0,6.0,редко,средне,смартфон,True
c617-9b66fef6ad77916e2dc4-b48e146e,4,2.0,7.0,10.0,6.0,4.0,4.0,8.0,4.0,4.0,3.0,2.0,9.0,16.0,0.0,6.0,3.0,6.0,3.0,3.0,6.0,очень редко,поверхностно,ПК,True
c617-ff95c4213a4fbb9f04c2-ff97e599,2,1.0,4.0,22.0,0.0,1.0,0.0,14.0,9.0,8.0,8.0,5.0,7.0,19.0,1.0,3.0,6.0,4.0,4.0,12.0,12.0,часто,глубоко,смартфон,True
c619-940f88ec5d853048a838-36e3a9a9,4,3.0,8.0,9.0,13.0,9.0,13.0,17.0,0.0,20.0,17.0,2.0,11.0,42.0,2.0,18.0,0.0,22.0,8.0,10.0,9.0,умеренно,поверхностно,смартфон,False
c627-ba7448e416e1a9bf5362-a01c6cf6,3,3.0,9.0,0.0,2.0,6.0,7.0,11.0,6.0,6.0,7.0,5.0,7.0,13.0,9.0,9.0,10.0,8.0,5.0,15.0,1.0,умеренно,глубоко,смартфон,True
c641-d8373cee274a920bc33e-029d4aa7,4,3.0,0.0,10.0,5.0,10.0,18.0,4.0,2.0,8.0,8.0,1.0,2.0,11.0,3.0,9.0,1.0,7.0,3.0,5.0,4.0,очень редко,средне,ноутбук,False
c643-de864476a460a32416bc-fedf5055,4,9.0,5.0,13.0,4.0,10.0,11.0,4.0,8.0,20.0,6.0,0.0,9.0,17.0,10.0,11.0,11.0,19.0,33.0,4.0,9.0,умеренно,поверхностно,ноутбук,False
c648-cbe7ac00663a41548aec-c76eb367,2,13.0,11.0,11.0,8.0,14.0,18.0,10.0,20.0,8.0,12.0,15.0,20.0,0.0,12.0,9.0,10.0,4.0,12.0,6.0,13.0,часто,поверхностно,ПК,True
c64b-7011278e65c517830e8c-5f610044,0,3.0,9.0,13.0,12.0,14.0,7.0,1.0,9.0,9.0,9.0,9.0,9.0,26.0,11.0,8.0,0.0,1.0,12.0,20.0,22.0,очень редко,средне,смартфон,False
c64f-bbacc9f457ae097cb4f3-fe55feb4,4,19.0,11.0,8.0,11.0,17.0,10.0,7.0,18.0,18.0,15.0,11.0,11.0,0.0,6.0,18.0,14.0,14.0,12.0,16.0,9.0,редко,средне,смартфон,False
c662-176f497dc7c92f3d453d-db648efa,3,22.0,17.0,21.0,13.0,9.0,28.0,7.0,11.0,21.0,10.0,4.0,15.0,19.0,0.0,17.0,7.0,0.0,30.0,15.0,2.0,умеренно,средне,смартфон,False
c674-52ab07999f19efab0bc7-86f0b75b,3,13.0,5.0,31.0,9.0,20.0,10.0,7.0,0.0,8.0,11.0,10.0,11.0,14.0,15.0,13.0,8.0,14.0,4.0,15.0,9.0,редко,поверхностно,смартфон,False
c67f-f7ebd026193577553530-231c39f2,3,10.0,10.0,0.0,8.0,8.0,12.0,15.0,10.0,9.0,12.0,7.0,8.0,15.0,13.0,12.0,10.0,6.0,12.0,7.0,7.0,умеренно,глубоко,ПК,True
c681-b0eee133612407679554-adbad8a1,4,0.0,12.0,4.0,9.0,8.0,17.0,14.0,5.0,13.0,12.0,3.0,25.0,44.0,2.0,6.0,5.0,10.0,0.0,17.0,10.0,часто,поверхностно,смартфон,True
c684-213bfe2d6e9b016e6b6a-09f0fd99,4,3.0,1.0,19.0,11.0,9.0,2.0,13.0,4.0,3.0,22.0,0.0,6.0,34.0,5.0,6.0,5.0,24.0,10.0,19.0,9.0,умеренно,поверхностно,смартфон,True
c68a-8e3f6caddb2425df976a-3d1563ed,3,15.0,0.0,19.0,4.0,17.0,10.0,7.0,1.0,14.0,11.0,3.0,4.0,16.0,0.0,8.0,7.0,1.0,18.0,2.0,5.0,умеренно,средне,смартфон,True
c699-cb80977c36e9e7f25d2c-727aa393,2,4.0,3.0,1.0,3.0,5.0,9.0,7.0,10.0,7.0,9.0,13.0,4.0,0.0,10.0,6.0,14.0,6.0,3.0,6.0,7.0,редко,средне,ПК,True
c6a4-66f8d643e7ef62c572b3-797af1b1,2,6.0,17.0,5.0,3.0,15.0,11.0,18.0,17.0,11.0,10.0,14.0,15.0,0.0,11.0,14.0,15.0,11.0,7.0,6.0,6.0,очень редко,глубоко,ноутбук,True
c6b0-04873b94b7eabca33448-6991633c,4,4.0,15.0,1.0,8.0,13.0,3.0,6.0,15.0,10.0,1.0,10.0,2.0,10.0,11.0,3.0,3.0,12.0,4.0,0.0,9.0,умеренно,средне,ноутбук,False
c6b1-709157527adde2383bd3-1bf570ea,0,7.0,8.0,0.0,11.0,18.0,7.0,3.0,12.0,4.0,3.0,8.0,14.0,6.0,5.0,5.0,2.0,9.0,7.0,4.0,7.0,умеренно,поверхностно,смартфон,False
c6c5-714e167bafb39c27fd66-bf37ee49,4,10.0,10.0,4.0,7.0,6.0,2.0,6.0,20.0,11.0,6.0,1.0,6.0,6.0,1.0,0.0,0.0,13.0,15.0,8.0,1.0,очень редко,поверхностно,ноутбук,False
c6d0-63c1d7902a1e66d1c321-adcf52d0,3,4.0,18.0,0.0,8.0,5.0,10.0,5.0,6.0,10.0,10.0,3.0,6.0,16.0,6.0,7.0,5.0,6.0,5.0,4.0,4.0,часто,глубоко,ПК,False
c6d1-aba6e6fb75cd7e70776f-89a09bb7,4,0.0,10.0,13.0,15.0,15.0,4.0,16.0,4.0,11.0,12.0,12.0,9.0,37.0,0.0,6.0,5.0,13.0,8.0,7.0,6.0,часто,поверхностно,смартфон,False
c6d4-386f9bfd6b4a5fdaf3f3-c50754be,3,14.0,7.0,11.0,4.0,5.0,7.0,1.0,2.0,5.0,11.0,0.0,4.0,19.0,2.0,9.0,5.0,1.0,9.0,6.0,5.0,редко,средне,смартфон,False
c6e1-cf62925e47fa9a97df7f-7b45ac85,1,7.0,12.0,0.0,20.0,22.0,11.0,2.0,8.0,6.0,11.0,12.0,10.0,20.0,24.0,1.0,7.0,17.0,10.0,16.0,14.0,редко,поверхностно,планшет,True
c6ec-33518429ac1f1184fae3-a0ce2ed0,4,12.0,23.0,3.0,3.0,16.0,6.0,12.0,14.0,15.0,8.0,25.0,7.0,0.0,16.0,7.0,12.0,10.0,19.0,7.0,3.0,умеренно,поверхностно,смартфон,True
c6f8-60c42f4008651319fa59-709e698d,3,1.0,9.0,0.0,4.0,3.0,7.0,10.0,10.0,9.0,9.0,2.0,8.0,11.0,4.0,9.0,20.0,9.0,6.0,3.0,11.0,редко,поверхностно,смартфон,False
c6ff-6ed0ba76893595e3129c-9623e088,3,18.0,11.0,34.0,29.0,14.0,49.0,25.0,37.0,32.0,24.0,0.0,9.0,53.0,22.0,14.0,20.0,14.0,12.0,11.0,27.0,редко,поверхностно,смартфон,True
c702-347af14e24ba372c6832-e8458e45,2,3.0,13.0,0.0,5.0,30.0,14.0,19.0,17.0,5.0,4.0,18.0,20.0,2.0,23.0,8.0,21.0,7.0,11.0,6.0,6.0,редко,поверхностно,ноутбук,True
c708-bcbe5aa86c39dd81d52d-fa83de93,4,0.0,6.0,5.0,6.0,6.0,11.0,8.0,6.0,6.0,3.0,0.0,2.0,36.0,2.0,8.0,1.0,8.0,3.0,8.0,4.0,умеренно,поверхностно,смартфон,False
c70a-45ec3191ef5b486f325f-9f4aeb5e,2,5.0,8.0,33.0,1.0,9.0,0.0,17.0,6.0,1.0,17.0,2.0,4.0,6.0,12.0,8.0,11.0,7.0,6.0,10.0,10.0,часто,глубоко,смартфон,True
c71f-b42f9bbb90af58791b86-457ff10d,1,3.0,13.0,16.0,5.0,28.0,17.0,12.0,10.0,0.0,0.0,6.0,9.0,14.0,14.0,8.0,8.0,6.0,4.0,11.0,14.0,умеренно,поверхностно,смартфон,True
c722-dd5b49e0abc0d59ae00e-b1d24ba1,1,8.0,5.0,0.0,4.0,8.0,11.0,6.0,7.0,4.0,6.0,7.0,4.0,7.0,3.0,2.0,4.0,6.0,2.0,2.0,4.0,часто,средне,смартфон,True
c750-59ab45719682a5ded6fc-b3f0e310,3,4.0,13.0,31.0,13.0,9.0,22.0,6.0,10.0,28.0,14.0,10.0,12.0,16.0,5.0,3.0,42.0,8.0,0.0,18.0,11.0,умеренно,поверхностно,ноутбук,True
c754-aae8c17276b1dc425f80-d0af53f4,0,8.0,3.0,9.0,7.0,9.0,9.0,6.0,3.0,2.0,8.0,11.0,6.0,0.0,8.0,6.0,8.0,4.0,7.0,9.0,5.0,очень редко,поверхностно,ноутбук,True
c755-dfb499774f0470c6f826-b17a1c94,4,1.0,4.0,13.0,14.0,6.0,5.0,11.0,1.0,4.0,5.0,2.0,0.0,25.0,1.0,3.0,5.0,4.0,3.0,2.0,6.0,очень редко,поверхностно,смартфон,False
c76d-b0fc40eaa2adc202290c-6847827f,3,1.0,15.0,0.0,8.0,7.0,10.0,20.0,12.0,5.0,12.0,12.0,3.0,13.0,11.0,14.0,18.0,15.0,5.0,11.0,9.0,редко,поверхностно,ноутбук,True
c76e-bf7f3b888d0b24135e07-b1207a05,4,3.0,0.0,13.0,7.0,11.0,8.0,10.0,8.0,8.0,7.0,3.0,10.0,12.0,0.0,6.0,8.0,4.0,4.0,8.0,14.0,редко,поверхностно,смартфон,False
c799-1917562d9fb250079b52-cd644dd0,2,5.0,12.0,4.0,4.0,11.0,8.0,5.0,18.0,18.0,7.0,13.0,6.0,0.0,25.0,9.0,12.0,10.0,7.0,5.0,8.0,часто,поверхностно,ПК,True
c79c-dcad09eceb28037d76e3-62e04cb6,4,9.0,9.0,0.0,10.0,4.0,7.0,1.0,13.0,19.0,2.0,10.0,9.0,2.0,12.0,0.0,6.0,14.0,14.0,10.0,4.0,умеренно,поверхностно,ПК,True
c79d-8ac20a58114cbb92eefd-68f3a747,2,10.0,4.0,7.0,5.0,5.0,11.0,7.0,21.0,13.0,9.0,10.0,5.0,0.0,0.0,13.0,8.0,8.0,9.0,10.0,5.0,редко,глубоко,смартфон,True
c7bc-70c1b7519cbcfa5058fd-d5a755df,0,4.0,5.0,4.0,6.0,4.0,12.0,1.0,9.0,10.0,1.0,4.0,11.0,16.0,0.0,6.0,4.0,3.0,11.0,8.0,10.0,очень редко,поверхностно,планшет,False
c7d4-59a3edca93d18567b10e-741f1c8c,2,7.0,2.0,6.0,8.0,6.0,9.0,7.0,10.0,1.0,6.0,3.0,3.0,6.0,0.0,8.0,3.0,0.0,5.0,4.0,7.0,очень часто,поверхностно,смартфон,True
c7e3-1068ae594cbb205a3ecb-4871e5cc,4,11.0,2.0,2.0,4.0,15.0,3.0,2.0,12.0,7.0,9.0,0.0,6.0,8.0,4.0,6.0,4.0,3.0,17.0,2.0,4.0,очень редко,поверхностно,смартфон,False
c820-228da15831e86a13db40-1c8f6802,2,0.0,6.0,0.0,4.0,16.0,3.0,9.0,11.0,1.0,8.0,8.0,3.0,6.0,7.0,4.0,10.0,6.0,2.0,0.0,10.0,редко,поверхностно,ноутбук,True
c827-fdd59d4e2e30c8f982ed-5450dfd6,3,7.0,3.0,38.0,16.0,20.0,16.0,2.0,1.0,17.0,16.0,2.0,0.0,18.0,14.0,29.0,12.0,1.0,17.0,15.0,3.0,часто,средне,ПК,True
c836-623037a8a69243e1f39b-78b5ca3b,2,9.0,5.0,14.0,10.0,10.0,18.0,17.0,12.0,2.0,3.0,18.0,15.0,0.0,12.0,11.0,11.0,7.0,10.0,9.0,7.0,часто,средне,смартфон,True
c84a-19dff47d7d57d4c1fc51-ec41c1f8,2,5.0,5.0,17.0,8.0,9.0,5.0,8.0,0.0,3.0,1.0,4.0,7.0,9.0,1.0,3.0,9.0,0.0,3.0,4.0,0.0,часто,средне,смартфон,True
c84a-86b3736a7f4c1c8e061b-0147430c,0,15.0,6.0,26.0,18.0,22.0,14.0,14.0,14.0,9.0,9.0,9.0,19.0,0.0,21.0,18.0,9.0,13.0,19.0,15.0,14.0,умеренно,средне,планшет,False
c84c-2f4a5a73ab9073bd5393-1641e499,3,11.0,6.0,0.0,10.0,2.0,5.0,16.0,9.0,17.0,11.0,19.0,4.0,7.0,9.0,20.0,16.0,14.0,8.0,0.0,2.0,часто,поверхностно,смартфон,False
c84c-e5b49ca9b16231c88e85-26d95ab6,0,0.0,2.0,11.0,21.0,16.0,29.0,15.0,12.0,9.0,4.0,10.0,23.0,37.0,1.0,0.0,8.0,11.0,18.0,22.0,13.0,редко,средне,планшет,False
c85c-8cf54e5c4851d28e4823-ae6d0311,2,9.0,17.0,10.0,4.0,17.0,25.0,14.0,16.0,8.0,4.0,19.0,10.0,2.0,20.0,4.0,11.0,0.0,6.0,0.0,15.0,редко,средне,смартфон,False
c85d-69be24c49302a89d6e99-b9633da7,2,0.0,21.0,6.0,12.0,21.0,11.0,13.0,3.0,4.0,4.0,8.0,17.0,25.0,6.0,0.0,13.0,10.0,5.0,3.0,15.0,умеренно,средне,ПК,True
c866-35ed40d31dca0786f79c-1385033b,2,21.0,8.0,19.0,3.0,8.0,13.0,21.0,14.0,0.0,19.0,4.0,4.0,1.0,10.0,29.0,9.0,1.0,0.0,11.0,20.0,редко,поверхностно,ПК,True
c86d-a95bd8afea27d1d8da3d-0da3268b,2,3.0,8.0,7.0,4.0,15.0,10.0,9.0,11.0,7.0,1.0,22.0,12.0,0.0,14.0,6.0,14.0,1.0,3.0,5.0,2.0,умеренно,средне,смартфон,True
c8ba-c84d783a138ebda39a7f-756bd426,3,27.0,7.0,40.0,16.0,17.0,16.0,16.0,0.0,7.0,24.0,13.0,20.0,5.0,4.0,13.0,16.0,11.0,24.0,17.0,11.0,умеренно,поверхностно,планшет,False
c8c5-e8f2e50c480fd7e66b44-0fbb253e,3,3.0,7.0,0.0,12.0,0.0,7.0,6.0,5.0,9.0,10.0,5.0,3.0,15.0,5.0,6.0,9.0,2.0,3.0,4.0,5.0,очень редко,поверхностно,ПК,True
c8d3-9405aa6f01c9aaec546d-1359c49c,2,4.0,10.0,6.0,10.0,17.0,15.0,10.0,10.0,7.0,8.0,13.0,11.0,0.0,16.0,15.0,14.0,7.0,9.0,19.0,9.0,умеренно,глубоко,ноутбук,True
c8d9-739d990d042d7c8ec245-70510fda,0,6.0,5.0,8.0,4.0,5.0,8.0,0.0,2.0,9.0,3.0,6.0,16.0,0.0,4.0,3.0,1.0,5.0,10.0,7.0,8.0,очень редко,поверхностно,смартфон,False
